MAINTENANCE_AGENCY_ID,SUBDOMAIN_ID,NAME,DOMAIN_ID,IS_LISTED,CODE,FACET_ID,DESCRIPTION,IS_NATURAL
ECB,TYP_MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_INPT,,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_TYP,,,,,
ECB,TYP_MSTR_AGRMNT_INPT,,MSTR_AGRMNT_TYP,,,,,
ECB,TYP_NN_FNNCL_ASST_INPT,,TYP_ACCNTNG_ITM,,,,,
ECB,TYP_NN_FNNCL_LBLTY_PRVSN_INPT,,TYP_ACCNTNG_ITM,,,,,
ECB,TYP_PRDCT_DBT_SCRTS_ISSD,,TYP_PRDCT,,,,,
ECB,TYP_PRTCTN_VLTN_APPRCH_INPT,,PRTCTN_VLTN_APPRCH,,,,,
ECB,TYP_PRTY_INPT,,PRTY_TYP,,,,,
ECB,TYP_PRTY_RL_INPT,,ENTTY_RL_TYP,,,,,
ECB,TYP_RSK_INPT,,TYP_RSK,,,,,
ECB,TYP_RTNG_GRD_INPT,,RTNG_GRD_TYP,,,,,
ECB,TYP_SCRTY_EXCHNG_TRDBL_DRVTV_INPT,,SCRTY_EXCHNG_TRDBL_DRVTV_TYP,,,,,
ECB,TYP_SCTRY_BRRWNG_LNDNG_TRNSCTN_INCLDNG_CSH_CLLTRL_INPT,,SCTRY_BRRWNG_LNDNG_TRNSCTN_INCLDNG_CSH_CLLTRL_TYP,,,,,
ECB,UNDR_CNSTRCT_DVLPMNT_INDCTR_INPT,,UNDR_CNSTRCTN_INDCTR,,,,,
